,date,open,close
43,2001-09-19,14.197529861372116,14.357830047607422
44,2001-09-20,13.722163290253107,13.431967735290527
45,2001-09-21,12.547551128067013,12.782472610473633
46,2001-09-24,13.542515995372492,14.053816795349121
47,2001-09-25,14.288733629642097,13.680702209472656
48,2001-09-26,14.012359154541484,13.293776512145996
49,2001-09-27,12.713381275184032,12.893027305603027
50,2001-09-28,13.197047450089014,13.25232219696045
51,2001-10-01,13.0450375842897,12.8101167678833
52,2001-10-02,13.058855406607,12.575194358825684
53,2001-10-03,12.437005268299671,13.777438163757324
54,2001-10-04,14.09526973889028,14.578929901123047
55,2001-10-05,14.371652518440243,14.667378425598145
56,2001-10-08,14.371653228941689,15.256063461303711
57,2001-10-09,14.896769089187247,14.565115928649902
58,2001-10-10,14.537479959899718,15.39425277709961
59,2001-10-11,15.971878162992855,16.75955581665039
60,2001-10-12,16.36156924831897,16.47212028503418
61,2001-10-15,16.34775388219213,16.126651763916016
62,2001-10-16,16.389205692173814,16.624126434326172
63,2001-10-17,17.03870530097414,15.947012901306152
64,2001-10-18,15.546257545176376,15.36661148071289
65,2001-10-19,15.048775935280489,15.4882173538208
66,2001-10-22,15.352798959443662,16.251028060913086
67,2001-10-23,16.416849468580597,16.181928634643555
68,2001-10-24,16.63794983943384,16.690460205078125
69,2001-10-25,16.333931238512463,17.41180419921875
70,2001-10-26,17.52236030305526,17.478139877319336
71,2001-10-29,16.92814716581293,16.513580322265625
72,2001-10-30,15.905536686412985,15.518609046936035
73,2001-10-31,16.11558839669664,16.090715408325195
74,2001-11-01,16.403027830588695,17.080154418945312
75,2001-11-02,17.397984140224064,17.245975494384766
76,2001-11-05,17.86782580292171,17.93415641784668
77,2001-11-06,17.57762611223949,18.434396743774414
78,2001-11-07,18.290689662501585,18.567068099975586
79,2001-11-08,18.79369480414754,18.064056396484375
80,2001-11-09,18.24646202428006,18.210533142089844
81,2001-11-12,17.854015017213417,18.564306259155273
82,2001-11-13,19.263539200967568,19.387908935546875
83,2001-11-14,19.89921277634641,19.48464584350586
84,2001-11-15,19.387912039686515,19.291179656982422
85,2001-11-16,19.41554460658298,19.222078323364258
86,2001-11-19,19.421068858818007,19.14192771911621
87,2001-11-20,18.89042986013365,18.055768966674805
88,2001-11-21,17.978380539987146,18.28239631652832
89,2001-11-23,18.282396968331287,18.586414337158203
90,2001-11-26,18.848974937344845,19.335399627685547
91,2001-11-27,18.904251927082754,19.354747772216797
92,2001-11-28,19.08388171111854,18.492433547973633
93,2001-11-29,18.600236867568928,18.99822235107422
94,2001-11-30,18.766058531990556,18.749475479125977
95,2001-12-03,18.544959857811246,18.503503799438477
96,2001-12-04,18.807511463456198,19.415544509887695
97,2001-12-05,19.968303337125175,20.96326446533203
98,2001-12-06,20.825082778930664,20.825082778930664
99,2001-12-07,20.673060967882147,20.07884979248047
100,2001-12-10,20.0097574069885,19.650466918945312
101,2001-12-11,20.00976183563853,19.860517501831055
102,2001-12-12,20.07885918434916,19.802480697631836
103,2001-12-13,19.553743637657032,18.865562438964844
104,2001-12-14,19.000971697912103,19.252473831176758
105,2001-12-17,19.52056478900614,19.6781005859375
106,2001-12-18,19.868815601009388,19.830123901367188
107,2001-12-19,19.0700700494484,18.807510375976562
108,2001-12-20,18.51731918259693,17.85677719116211
109,2001-12-21,18.24094132492833,18.30727195739746
110,2001-12-24,18.268577170292048,18.171846389770508
111,2001-12-26,18.5421886211242,18.3929443359375
112,2001-12-27,18.520085967112625,18.677621841430664
113,2001-12-28,18.90424316905619,18.83514976501465
114,2001-12-31,18.848970945364297,18.37912940979004
115,2002-01-02,18.766056975944895,19.125349044799805
116,2002-01-03,19.484633156930457,20.59014320373535
117,2002-01-04,20.9770848561238,20.518299102783203
118,2002-01-07,20.728340172443126,20.06779670715332
119,2002-01-08,20.026343732170997,20.120311737060547
120,2002-01-09,20.45195595625071,20.009750366210938
121,2002-01-10,19.92961251727492,19.783132553100586
122,2002-01-11,20.120304667029163,19.6781005859375
123,2002-01-14,19.622824112729568,19.293933868408203
124,2002-01-15,19.52610455203626,19.346458435058594
125,2002-01-16,18.779875626100623,18.528371810913086
126,2002-01-17,18.821333895119306,18.97334098815918
127,2002-01-18,18.379137456416053,18.489686965942383
128,2002-01-22,18.60023201524595,17.660547256469727
129,2002-01-23,18.033652348999944,18.185659408569336
130,2002-01-24,18.35149304288671,18.467571258544922
131,2002-01-25,18.45375205525129,18.647216796875
132,2002-01-28,18.904247273845005,18.976106643676758
133,2002-01-29,19.277363094852205,18.5394344329834
134,2002-01-30,18.434402768392395,19.014795303344727
135,2002-01-31,19.346458050800823,19.16404914855957
136,2002-02-01,19.0562546668386,18.97334098815918
137,2002-02-04,19.000969960211687,18.61956787109375
138,2002-02-05,18.517311940724305,18.351486206054688
139,2002-02-06,18.517323274505884,18.296222686767578
140,2002-02-07,18.06129787607708,17.702007293701172
141,2002-02-08,17.85401910480881,18.08894157409668
142,2002-02-11,18.282392220469838,18.788164138793945
143,2002-02-12,18.627874590202737,18.683149337768555
144,2002-02-13,19.064547039034696,19.09771156311035
145,2002-02-14,19.293947329945844,18.995458602905273
146,2002-02-15,18.821340084327137,18.5394344329834
147,2002-02-19,18.240950598330294,17.726886749267578
148,2002-02-20,17.909295445067034,18.08894157409668
149,2002-02-21,17.505780678644577,16.969608306884766
150,2002-02-22,16.997245325804904,17.041465759277344
151,2002-02-25,17.176885351669366,17.93692398071289
152,2002-02-26,18.03365844603914,17.674367904663086
153,2002-02-27,17.9369166525221,17.594207763671875
154,2002-02-28,17.737931482302645,17.052515029907227
155,2002-03-01,17.61909114102195,18.633398056030273
156,2002-03-04,18.931889691713668,19.857757568359375
157,2002-03-05,19.80247630108255,20.19493293762207
158,2002-03-06,20.009763343064783,20.153480529785156
159,2002-03-07,20.59014968901568,20.324827194213867
160,2002-03-08,20.783626334978347,21.06000328063965
161,2002-03-11,20.645427364498303,20.63990020751953
162,2002-03-12,19.78865484209824,19.90749740600586
163,2002-03-13,19.553740725755837,19.36580467224121
164,2002-03-14,19.55373182736399,19.313283920288086
165,2002-03-15,19.291177442535698,19.597957611083984
166,2002-03-18,20.065044795606106,19.830123901367188
167,2002-03-19,19.93789807464911,19.95448112487793
168,2002-03-20,19.473593222632992,19.26630973815918
169,2002-03-21,19.346444434609225,19.761011123657227
170,2002-03-22,19.705744696027384,19.539918899536133
171,2002-03-25,19.59518577634002,19.006500244140625
172,2002-03-26,19.042428913756314,19.30498695373535
173,2002-03-27,19.40173026727746,19.335399627685547
174,2002-03-28,19.74720485229059,19.6864013671875
175,2002-04-01,19.457003759474958,20.17558479309082
176,2002-04-02,19.954485301822686,19.584138870239258
177,2002-04-03,19.526093182736382,19.169567108154297
178,2002-04-04,19.38790797330402,19.23590087890625
179,2002-04-05,19.15299193409724,19.075605392456055
180,2002-04-08,18.442694293649154,19.014795303344727
181,2002-04-09,18.945704859636127,18.586414337158203
182,2002-04-10,18.627866864364155,18.65550422668457
183,2002-04-11,18.406767628958704,18.28239631652832
184,2002-04-12,18.406766775071617,18.37912940979004
185,2002-04-15,18.65550508403155,18.779874801635742
186,2002-04-16,19.622839347097397,19.805248260498047
187,2002-04-17,20.147952438831826,20.23639488220215
188,2002-04-18,19.830106442360158,19.631113052368164
189,2002-04-19,19.761020026420884,19.37409210205078
190,2002-04-22,19.09770936099826,19.028615951538086
191,2002-04-23,19.111527030758186,18.65550422668457
192,2002-04-24,18.82132479638424,18.047466278076172
193,2002-04-25,18.019847271917964,18.199493408203125
194,2002-04-26,18.379127709028708,17.41180419921875
195,2002-04-29,17.536168342990504,17.45325469970703
196,2002-04-30,17.508535836545782,17.826370239257812
197,2002-05-01,17.77110653915658,17.89271354675293
198,2002-05-02,17.88164349094684,17.163061141967773
199,2002-05-03,16.92815115962689,16.455543518066406
200,2002-05-06,16.65176810873647,16.126651763916016
201,2002-05-07,16.181923522682226,16.02991485595703
202,2002-05-08,17.190713077394772,17.9092960357666
203,2002-05-09,17.854016033761663,17.624622344970703
204,2002-05-10,17.45326766548887,16.63242530822754
205,2002-05-13,16.900508293719703,17.519594192504883
206,2002-05-14,18.531137630117215,18.644453048706055
207,2002-05-15,18.240929860254145,18.492433547973633
208,2002-05-16,18.517321304573805,18.76329803466797
209,2002-05-17,19.014796513702642,18.77711296081543
210,2002-05-20,18.600227737288744,18.54218864440918
211,2002-05-21,18.600231002657956,18.03365707397461
212,2002-05-22,17.826374972396792,17.58868980407715
213,2002-05-23,17.964565898544407,17.961801528930664
214,2002-05-24,17.328895568847656,17.328895568847656
215,2002-05-28,17.411810906961186,17.259803771972656
216,2002-05-29,16.859047360768226,16.737442016601562
217,2002-05-30,16.36157053364833,16.552270889282227
218,2002-05-31,16.76231565408983,16.527393341064453
219,2002-06-03,16.333936114853806,15.72590446472168
220,2002-06-04,15.670629190473903,16.068613052368164
221,2002-06-05,16.22338334380539,16.16534423828125
222,2002-06-06,15.701025778978538,15.58494758605957
223,2002-06-07,14.592752084217269,15.101286888122559
224,2002-06-10,15.062593902198945,14.946514129638672
225,2002-06-11,14.996259089437839,14.30255126953125
226,2002-06-12,14.468385533694455,14.741999626159668
227,2002-06-13,14.623153967227866,14.540240287780762
228,2002-06-14,13.818896303437734,14.50984001159668
229,2002-06-17,14.882955965033023,15.242246627807617
230,2002-06-18,15.22841535990609,15.062589645385742
231,2002-06-19,14.523658380164584,14.053816795349121
232,2002-06-20,14.302557563072602,13.431967735290527
233,2002-06-21,13.407089987241074,13.067145347595215
234,2002-06-24,13.086494838017598,13.653070449829102
235,2002-06-25,13.749795488373525,12.906844139099121
236,2002-06-26,12.27118060171463,12.854337692260742
237,2002-06-27,13.404329525419886,13.459604263305664
238,2002-06-28,13.487243136346466,13.241267204284668
239,2002-07-01,13.349051976295549,12.644288063049316
240,2002-07-02,12.437005907373198,12.185502052307129
241,2002-07-03,11.953342400618507,12.602829933166504
242,2002-07-05,13.266135299073412,13.639245986938477
243,2002-07-08,13.666883111637313,13.127945899963379
244,2002-07-09,12.934486354466827,12.658108711242676
245,2002-07-10,12.810113631805066,12.268413543701172
246,2002-07-11,12.036256625298831,12.884736061096191
247,2002-07-12,12.989762901800876,13.136242866516113
248,2002-07-15,12.823935970066765,13.169407844543457
249,2002-07-16,13.597793889606326,13.440258026123047
250,2002-07-17,14.247280526774777,13.501060485839844
251,2002-07-18,13.451313730298786,13.197046279907227
252,2002-07-19,12.92066420980578,12.823932647705078
253,2002-07-22,12.851572622603507,12.533738136291504
254,2002-07-23,12.506097968164715,11.884247779846191
255,2002-07-24,11.497322924041466,12.384496688842773
256,2002-07-25,11.925707123510826,11.215415954589844
257,2002-07-26,11.248579864949217,10.958383560180664
258,2002-07-29,11.359135263654377,11.718426704406738
259,2002-07-30,11.757113883725923,12.036255836486816
260,2002-07-31,11.768166503806137,11.442041397094727
261,2002-08-01,11.359129090395802,10.811901092529297
262,2002-08-02,10.778740028655994,10.366936683654785
263,2002-08-05,10.36417449668553,9.781017303466797
264,2002-08-06,10.156888542175293,10.364171981811523
265,2002-08-07,10.958385365919096,10.582510948181152
266,2002-08-08,10.39457083044276,10.974964141845703
267,2002-08-09,10.66818800089832,10.9169282913208
268,2002-08-12,10.585273241403792,10.654367446899414
269,2002-08-13,10.668186409445653,10.27020263671875
270,2002-08-14,10.239804593442589,10.897583961486816
271,2002-08-15,11.096572199608078,11.124210357666016
272,2002-08-16,11.027479965680532,11.815156936645508
273,2002-08-19,11.815149969759831,12.3706693649292
274,2002-08-20,12.16063071687813,11.842795372009277
275,2002-08-21,12.202082597133781,12.34027099609375
276,2002-08-22,12.340272562367176,12.409367561340332
277,2002-08-23,11.994798841744476,11.674200057983398
278,2002-08-26,11.607868712540405,11.688018798828125
279,2002-08-27,11.732237480173573,11.165663719177246
280,2002-08-28,10.79256024885668,10.588040351867676
281,2002-08-29,10.364169764061606,10.623964309692383
282,2002-08-30,10.40286722987192,10.502363204956055
283,2002-09-03,10.2923104414562,9.977239608764648
284,2002-09-04,9.949604698067509,10.03251838684082
285,2002-09-05,9.839050691403084,9.606893539428711
286,2002-09-06,10.19834619780825,10.17347240447998
287,2002-09-09,9.89432790678619,10.143067359924316
288,2002-09-10,10.170706036941215,10.375225067138672
289,2002-09-11,10.834015806425873,10.543819427490234
290,2002-09-12,10.156888261115599,9.87221908569336
291,2002-09-13,9.75614122548471,9.72850227355957
292,2002-09-16,9.562675675014676,9.300117492675781
293,2002-09-17,9.700860988953625,9.10388469696045
294,2002-09-18,8.927004711057297,8.94082260131836
295,2002-09-19,8.755649896192121,8.722484588623047
296,2002-09-20,8.810924812107002,8.592585563659668
297,2002-09-23,8.457163717185615,8.205659866333008
298,2002-09-24,8.122747241652732,8.233298301696777
299,2002-09-25,8.470985738847936,8.80263900756836
300,2002-09-26,8.885547416620906,8.622987747192383
301,2002-09-27,8.473744781255355,8.418468475341797
302,2002-09-30,8.153147415559083,8.161438941955566
303,2002-10-01,8.346610188219325,8.622987747192383
304,2002-10-02,8.567715039861234,8.459927558898926
305,2002-10-03,8.307920357984626,8.208423614501953
306,2002-10-04,8.166969368862995,7.7800397872924805
307,2002-10-07,7.561699486844166,7.431801795959473
308,2002-10-08,7.545115904841569,7.351651191711426
309,2002-10-09,7.254918851132204,7.1720051765441895
310,2002-10-10,7.213465216383367,7.746874809265137
311,2002-10-11,8.125510583834012,8.443345069885254
312,2002-10-14,8.332793346240747,8.470982551574707
313,2002-10-15,9.244839948776033,9.31117057800293
314,2002-10-16,8.512437955250334,8.291335105895996
315,2002-10-17,8.921477147812148,8.918713569641113
316,2002-10-18,8.708666915852255,9.073485374450684
317,2002-10-21,8.95464608993434,9.6317720413208
318,2002-10-22,8.92700599928705,8.982280731201172
319,2002-10-23,9.112182383212822,9.673230171203613
320,2002-10-24,9.78377817439717,9.396848678588867
321,2002-10-25,9.45488715038098,9.85010814666748
322,2002-10-28,10.170709401433982,9.919204711914062
323,2002-10-29,9.910913625855162,9.58755111694336
324,2002-10-30,9.675990678759065,10.120959281921387
325,2002-10-31,10.281257295305192,10.087793350219727
326,2002-11-01,9.977241810307158,10.57974624633789
327,2002-11-04,11.055114525843951,11.151846885681152
328,2002-11-05,10.916929353240148,10.94456672668457
329,2002-11-06,11.110389997246706,11.2513427734375
330,2002-11-07,10.916926841134469,10.46090316772461
331,2002-11-08,10.502359556487507,10.281256675720215
332,2002-11-11,10.032518883882444,9.72850227355957
333,2002-11-12,9.880509930631126,10.087793350219727
334,2002-11-13,10.073971909258843,10.038043022155762
335,2002-11-14,10.502363798486517,10.861655235290527
336,2002-11-15,10.557638552600002,10.861655235290527
337,2002-11-18,11.124211512038913,10.903108596801758
338,2002-11-19,10.842304912174274,10.626729965209961
339,2002-11-20,10.803610605524637,11.312146186828613
340,2002-11-21,11.704604545853245,12.298816680908203
341,2002-11-22,11.967163514698447,12.185502052307129
342,2002-11-25,12.395547751898874,12.591776847839355
343,2002-11-26,12.326452396768858,12.066657066345215
344,2002-11-27,12.43700192949264,12.807348251342773
345,2002-11-29,12.934485966708477,12.492280960083008
346,2002-12-02,13.224682682171304,12.658108711242676
347,2002-12-03,12.298818438313667,11.983747482299805
348,2002-12-04,11.193305066071266,11.281745910644531
349,2002-12-05,11.400589525780497,11.220943450927734
350,2002-12-06,10.847832926019013,11.099337577819824
351,2002-12-09,10.847832544960044,10.433265686035156
352,2002-12-10,10.557635934206601,10.903108596801758
353,2002-12-11,10.640547261426356,10.82019329071045
354,2002-12-12,10.847828882095106,10.709640502929688
355,2002-12-13,10.447086805602195,10.366936683654785
356,2002-12-16,10.419447131062904,10.847832679748535
357,2002-12-17,10.709644725296506,10.615675926208496
358,2002-12-18,10.225979007782325,9.941309928894043
359,2002-12-19,9.949605112292947,9.863927841186523
360,2002-12-20,9.921967514062711,9.886037826538086
361,2002-12-23,9.921967495281715,10.073974609375
362,2002-12-24,10.060151965177685,9.935781478881836
363,2002-12-26,10.16794117417785,9.894327163696289
364,2002-12-27,9.938548078865654,9.825233459472656
365,2002-12-30,9.977240941677701,9.617950439453125
366,2002-12-31,9.53503519643834,9.584783554077148
367,2003-01-02,9.756138906582164,10.220453262329102
368,2003-01-03,10.2121620842147,10.375225067138672
369,2003-01-06,10.585274885856153,10.903108596801758
370,2003-01-07,10.999841373348195,10.847832679748535
371,2003-01-08,10.709643829437011,10.441556930541992
372,2003-01-09,10.723464957841703,10.762157440185547
373,2003-01-10,10.640550640113885,11.002606391906738
374,2003-01-13,11.25687099127331,10.83124828338623
375,2003-01-14,10.806378899729511,10.861655235290527
376,2003-01-15,10.84783212754097,10.640548706054688
377,2003-01-16,10.640551860721507,10.267441749572754
378,2003-01-17,9.880513669224236,9.673230171203613
379,2003-01-21,9.811416608446152,9.609661102294922
380,2003-01-22,9.604129045325177,9.543326377868652
381,2003-01-23,9.81141504688499,9.888801574707031
382,2003-01-24,9.70086223591094,9.47976016998291
383,2003-01-27,9.341574339101134,9.300117492675781
384,2003-01-28,9.396849010826843,9.399613380432129
385,2003-01-29,9.233787295644815,9.645589828491211
386,2003-01-30,9.659409375068833,9.181275367736816
387,2003-01-31,8.788816907032015,9.12047004699707
388,2003-02-03,9.12047004699707,9.12047004699707
389,2003-02-04,8.954643026644302,8.976753234863281
390,2003-02-05,9.120471293614633,9.037557601928711
391,2003-02-06,9.009918597156487,8.877257347106934
392,2003-02-07,8.968460722691878,8.78881549835205
393,2003-02-10,8.788818008508484,8.935297966003418
394,2003-02-11,8.996101615082411,8.938061714172363
395,2003-02-12,8.990573496258445,8.935297966003418
396,2003-02-13,8.844095514667298,8.835803985595703
397,2003-02-14,8.98227993380663,9.383028030395508
398,2003-02-18,9.512926887202397,9.73679256439209
399,2003-02-19,9.756139072155007,9.598603248596191
400,2003-02-20,9.742315775705144,9.811409950256348
401,2003-02-21,9.783779773181719,9.74232292175293
402,2003-02-24,9.673228893594194,9.6317720413208
403,2003-02-25,9.410670511716562,9.551623344421387
404,2003-02-26,9.485288331590862,9.305643081665039
405,2003-02-27,9.446598241657508,9.612424850463867
406,2003-02-28,9.673224219373532,9.9081449508667
407,2003-03-03,10.032515069992293,9.540562629699707
408,2003-03-04,9.535037210917126,9.42448616027832
409,2003-03-05,9.452125417174123,9.537802696228027
410,2003-03-06,9.424484932804761,9.50739860534668
411,2003-03-07,9.203387209777967,9.35539436340332
412,2003-03-10,9.286294119955919,9.175743103027344
413,2003-03-11,9.148107634277448,9.134289741516113
414,2003-03-12,9.258657263984462,9.394082069396973
415,2003-03-13,9.673227215515661,10.073974609375
416,2003-03-14,10.087793182517855,9.897092819213867
417,2003-03-17,9.839052132524293,10.488539695739746
418,2003-03-18,10.5300024170727,10.651609420776367
419,2003-03-19,10.502360570189307,10.557635307312012
420,2003-03-20,10.41944721006314,10.599092483520508
421,2003-03-21,10.792557268227803,10.875470161437988
422,2003-03-24,10.502360069415424,10.286785125732422
423,2003-03-25,10.30889319000965,10.521703720092773
424,2003-03-26,10.502355899492363,10.46919059753418
425,2003-03-27,10.239804692887564,10.30889892578125
426,2003-03-28,10.198345087791054,10.060155868530273
427,2003-03-31,9.839051562492125,9.656641960144043
428,2003-04-01,9.673224010617693,9.71744441986084
429,2003-04-02,10.225982758479514,10.364171981811523
430,2003-04-03,10.419450605004123,10.377994537353516
431,2003-04-04,10.253623857770092,10.101615905761719
432,2003-04-07,10.612907520381762,10.253616333007812
433,2003-04-08,10.060153421651231,9.827996253967285
434,2003-04-09,9.827999021306333,9.72850227355957
435,2003-04-10,9.673224010617693,9.71744441986084
436,2003-04-11,9.894326203777936,9.606893539428711
437,2003-04-14,9.714683580040811,9.916439056396484
438,2003-04-15,9.714682755306995,9.905383110046387
439,2003-04-16,10.28125884559522,10.344826698303223
440,2003-04-17,10.40562801770046,10.778738021850586
441,2003-04-21,10.72346254562776,10.828486442565918
442,2003-04-22,10.640545847625924,11.173955917358398
443,2003-04-23,11.138028153100562,11.2513427734375
444,2003-04-24,11.082751054214665,11.10486125946045
445,2003-04-25,10.77874077056882,10.588040351867676
446,2003-04-28,10.588038081115734,10.88376235961914
447,2003-04-29,11.041293612225726,11.110387802124023
448,2003-04-30,10.977729743889839,10.889288902282715
449,2003-05-01,10.889287275770299,10.880995750427246
450,2003-05-02,11.021951088544707,11.226470947265625
451,2003-05-05,11.414407342571872,11.436516761779785
452,2003-05-06,11.414405121664126,11.544301986694336
453,2003-05-07,11.414408132426288,11.359131813049316
454,2003-05-08,11.138027464541253,11.091043472290039
455,2003-05-09,11.353603788458194,11.607872009277344
456,2003-05-12,11.580237638139971,11.848323822021484
457,2003-05-13,11.676967680481871,11.652093887329102
458,2003-05-14,11.787522265442623,11.649333000183105
459,2003-05-15,11.856609161304409,11.779223442077637
460,2003-05-16,11.71842058080319,11.627215385437012
461,2003-05-19,11.414408496557266,11.099337577819824
462,2003-05-20,11.207120933138867,11.110387802124023
463,2003-05-21,11.05511407883179,11.157374382019043
464,2003-05-22,11.11039137892207,11.281745910644531
465,2003-05-23,11.262399440224915,11.359131813049316
466,2003-05-27,11.303852308743238,11.953340530395508
467,2003-05-28,12.022439229619165,12.00032901763916
468,2003-05-29,12.146802985955052,12.3706693649292
469,2003-05-30,12.519917604997463,12.547554969787598
470,2003-06-02,12.768659711920717,12.293290138244629
471,2003-06-03,12.188261439282547,12.456347465515137
472,2003-06-04,12.519917137849013,12.91513729095459
473,2003-06-05,12.575193103585503,13.058854103088379
474,2003-06-06,13.611612416783514,12.840517044067383
475,2003-06-09,12.57519464592638,12.492280960083008
476,2003-06-10,12.492278897444434,12.602829933166504
477,2003-06-11,12.215900517415884,12.602829933166504
478,2003-06-12,12.630470923075883,12.437006950378418
479,2003-06-13,12.29881394812989,12.036255836486816
480,2003-06-16,12.050077288422479,12.246306419372559
481,2003-06-17,12.337506855160733,12.320923805236816
482,2003-06-18,12.27118108695478,12.583488464355469
483,2003-06-19,12.768659288704162,12.464643478393555
484,2003-06-20,12.464641275758488,12.284996032714844
485,2003-06-23,12.22142965107916,11.956107139587402
486,2003-06-24,11.815157262559941,11.856614112854004
487,2003-06-25,12.022439238568738,11.92570686340332
488,2003-06-26,11.96716735735902,12.210380554199219
489,2003-06-27,12.312632866751446,12.130223274230957
490,2003-06-30,12.25735797754457,12.050074577331543
491,2003-07-01,12.008622415132846,12.273945808410645
492,2003-07-02,12.395549838432528,12.6829833984375
493,2003-07-03,12.492279280360219,12.544791221618652
494,2003-07-07,12.87920846727857,13.302066802978516
495,2003-07-08,13.293776886754197,13.459604263305664
496,2003-07-09,13.445780793074672,13.595025062561035
497,2003-07-10,13.34905186464127,13.141768455505371
498,2003-07-11,13.155587031572168,13.266138076782227
499,2003-07-14,13.653066458267576,13.611610412597656
500,2003-07-15,13.763618867271969,13.633720397949219
501,2003-07-16,13.818893803840801,13.611610412597656
502,2003-07-17,13.205334991241694,13.02292537689209
503,2003-07-18,13.050562577376292,13.058854103088379
504,2003-07-21,13.003578510570671,12.821168899536133
505,2003-07-22,13.045034804376554,13.24679183959961
506,2003-07-23,13.238503243708607,13.498298645019531
507,2003-07-24,13.528694092620803,13.130709648132324
508,2003-07-25,13.155589459245427,13.398801803588867
509,2003-07-28,13.335229903433854,13.559096336364746
510,2003-07-29,13.501059704716907,13.23850154876709
511,2003-07-30,13.279957888778444,13.155588150024414
512,2003-07-31,13.473420238532304,13.349050521850586
513,2003-08-01,13.404329749068518,13.51487922668457
514,2003-08-04,13.487241119564986,13.564627647399902
515,2003-08-05,13.556332091479394,13.127945899963379
516,2003-08-06,13.086493045135825,13.017398834228516
517,2003-08-07,12.989757801374394,12.906844139099121
518,2003-08-08,12.920660954758523,12.57242488861084
519,2003-08-11,12.627705512350403,12.801823616027832
520,2003-08-12,12.796295902705962,13.045035362243652
521,2003-08-13,13.10583984853039,13.285484313964844
522,2003-08-14,13.321417006719356,13.437495231628418
523,2003-08-15,13.398802739319553,13.473424911499023
524,2003-08-18,13.481713352364107,14.095272064208984
525,2003-08-19,14.136728948904118,14.371649742126465
526,2003-08-20,14.150548650713798,14.2334623336792
527,2003-08-21,14.50983767029271,14.703302383422852
528,2003-08-22,15.421885177118552,14.979681015014648
529,2003-08-25,14.924399096998297,14.79726505279541
530,2003-08-26,14.62039092443264,14.855313301086426
531,2003-08-27,14.896767152212082,15.305805206298828
532,2003-08-28,15.394252318647872,15.438472747802734
533,2003-08-29,15.408063173189054,15.532434463500977
534,2003-09-02,15.587716949997874,15.560079574584961
535,2003-09-03,15.56007933041746,15.256063461303711
536,2003-09-04,15.228425079185472,15.479928970336914
537,2003-09-05,15.504800284355769,15.684446334838867
538,2003-09-08,15.947004808847284,16.215091705322266
539,2003-09-09,16.181923522682226,16.02991485595703
540,2003-09-10,15.532445920354988,15.104060173034668
541,2003-09-11,15.283700759727948,15.316866874694824
542,2003-09-12,15.200777949213856,15.39700698852539
543,2003-09-15,15.533553291086248,15.154888153076172
544,2003-09-16,15.353893216800524,15.740850448608398
545,2003-09-17,15.727026475019429,15.6441068649292
546,2003-09-18,15.442336793234702,15.743611335754395
547,2003-09-19,15.69939058445036,15.682807922363281
548,2003-09-22,15.450626700533936,15.31795597076416
549,2003-09-23,15.381529013401725,15.544605255126953
550,2003-09-24,15.610947072829177,14.853616714477539
551,2003-09-25,14.994570494296457,14.85637378692627
552,2003-09-26,14.676720928470068,14.582744598388672
553,2003-09-29,14.78727570184395,14.828736305236816
554,2003-09-30,14.773451223910888,14.483233451843262
555,2003-10-01,14.593802021714152,14.698833465576172
556,2003-10-02,14.731997164148991,14.89230728149414
557,2003-10-03,15.3953519040498,15.505910873413086
558,2003-10-06,15.5611928528961,15.622000694274902
